address,max_floor_lvl,year_completed,residential,commercial,market_hawker,multistorey_carpark,precinct_pavilion,total_dwelling_units,1room_sold,2room_sold,3room_sold,4room_sold,5room_sold,exec_sold,multigen_sold,studio_apartment_sold,1room_rental,2room_rental,3room_rental,other_room_rental,postal,Latitude,Longitude,planning_area,Mall_Nearest_Distance,Mall_Within_500m,Mall_Within_1km,Mall_Within_2km,Hawker_Nearest_Distance,Hawker_Within_500m,Hawker_Within_1km,Hawker_Within_2km,hawker_food_stalls,hawker_market_stalls
"327C, ANCHORVALE RD",16,2014,Y,N,N,N,N,90,0,0,0,90,0,0,0,0,0,0,0,0,543327,1.396093199,103.8887209,Sengkang,825.0601653,,1,7,2425.907955,,,,40,0
"282B, SENGKANG EAST AVE",15,2014,Y,N,N,N,N,84,0,0,0,28,56,0,0,0,0,0,0,0,542282,1.38485976,103.8919927,Sengkang,767.0512564,,2,9,1488.973277,,,1,40,0
"281B, SENGKANG EAST AVE",15,2014,Y,N,N,N,N,112,0,0,0,112,0,0,0,0,0,0,0,0,542281,1.385728271,103.8918596,Sengkang,784.9044137,,2,9,1551.576197,,,1,40,0
"282A, SENGKANG EAST AVE",15,2014,Y,N,N,N,N,112,0,0,0,112,0,0,0,0,0,0,0,0,541282,1.385289778,103.8919074,Sengkang,800.147286,,2,9,1518.096112,,,1,40,0
"468, TAMPINES ST 44",4,1985,Y,N,N,N,N,24,0,0,16,8,0,0,0,0,0,0,0,0,520468,1.360334442,103.955179,Tampines,1247.68458,,,8,1497.117834,,,2,42,0
"522A, TAMPINES CTRL 7",17,2014,Y,N,N,N,N,112,0,32,48,32,0,0,0,0,0,0,0,0,521522,1.357769138,103.938392,Tampines,573.0464707,,5,5,567.4209108,,1,2,42,0
"382, TAMPINES ST 32",12,1993,Y,N,N,N,N,44,0,0,0,0,44,0,0,0,0,0,0,0,520382,1.354098271,103.9587521,Tampines,1421.222089,,,6,1834.678865,,,1,45,99
"522C, TAMPINES CTRL 7",17,2014,Y,N,N,N,N,96,0,0,0,32,64,0,0,0,0,0,0,0,523522,1.358004813,103.9394161,Tampines,565.1667909,,5,6,562.6433594,,1,2,42,0
"70, LOR 4 TOA PAYOH",4,1968,Y,Y,N,N,N,26,0,0,26,0,0,0,0,0,0,0,0,0,310070,1.334448749,103.8523333,Toa Payoh,636.0594513,,1,7,35.97965409,2,6,8,10,80
"782C, WOODLANDS CRES",16,2013,Y,N,N,N,N,105,0,0,45,60,0,0,0,0,0,0,0,0,733782,1.447684223,103.8034604,Woodlands,631.1289356,,2,4,889.8092919,,1,1,43,0
"780A, WOODLANDS CRES",16,2013,Y,N,N,N,N,155,0,120,35,0,0,0,0,0,0,0,0,0,731780,1.448678907,103.8007708,Woodlands,443.390849,1,1,3,946.5199411,,1,1,43,0
"780C, WOODLANDS CRES",16,2013,Y,N,N,N,N,135,0,0,30,105,0,0,0,0,0,0,0,0,733780,1.449111115,103.8013467,Woodlands,521.7565597,,1,3,996.6304431,,1,1,43,0
"780D, WOODLANDS CRES",16,2014,Y,N,N,N,N,90,0,0,0,90,0,0,0,0,0,0,0,0,734780,1.448119961,103.8019458,Woodlands,501.9949899,,2,4,894.9081572,,1,1,43,0
"112, WOODLANDS ST 13",4,1984,Y,N,N,N,N,8,0,0,0,0,0,8,0,0,0,0,0,0,730112,1.438331465,103.7816673,Woodlands,543.1923295,,3,4,565.5708428,,2,2,70,0
"424A, YISHUN AVE 11",13,2014,Y,N,N,N,N,132,0,96,36,0,0,0,0,0,0,0,0,0,761424,1.423226433,103.8480493,Yishun,953.3586363,,1,3,387.8854554,1,1,1,45,0
"333B, YISHUN ST 31",15,2014,Y,N,N,N,N,120,0,10,28,0,0,0,0,82,0,0,0,0,762333,1.431957833,103.8453791,Yishun,436.9216009,1,1,3,780.3932123,,1,2,45,0
"430A, YISHUN AVE 11",13,2014,Y,N,N,N,N,126,0,0,24,102,0,0,0,0,0,0,0,0,761430,1.421411704,103.8485637,Yishun,898.4843762,,1,3,554.7135122,,1,1,45,0
"333A, YISHUN ST 31",15,2014,Y,N,N,N,N,88,0,0,0,60,28,0,0,0,0,0,0,0,761333,1.431939551,103.8449871,Yishun,395.7310802,1,1,3,777.1819778,,1,2,45,0
"315B, YISHUN AVE 9",15,2014,Y,N,N,N,N,98,0,0,0,42,56,0,0,0,0,0,0,0,762315,1.431930856,103.842565,Yishun,162.2906375,1,2,3,821.8674373,,1,2,45,0
"334B, YISHUN ST 31",15,2014,Y,N,N,N,N,98,0,0,0,56,42,0,0,0,0,0,0,0,762334,1.432533029,103.8457056,Yishun,460.1220412,1,1,3,846.5386643,,1,2,45,0
"315A, YISHUN AVE 9",15,2014,Y,N,N,N,N,112,0,0,0,84,28,0,0,0,0,0,0,0,761315,1.432383854,103.8423841,Yishun,112.8478579,1,2,3,875.7951162,,1,2,45,0
"613A, BEDOK RESERVOIR RD",15,1996,Y,N,N,N,N,84,0,0,0,28,56,0,0,0,0,0,0,0,471613,1.332569536,103.9177508,Bedok,1503.159167,,,4,396.9362544,1,2,5,36,75
"547D, SEGAR RD",17,2014,Y,N,N,N,N,112,0,48,64,0,0,0,0,0,0,0,0,0,674547,1.388901126,103.7690032,Bukit Panjang,493.1877131,1,2,5,1236.02158,,,1,28,45
"547A, SEGAR RD",17,2014,Y,N,N,N,N,92,0,0,0,61,31,0,0,0,0,0,0,0,671547,1.388063817,103.7700095,Bukit Panjang,462.8501982,1,2,5,1116.110223,,,1,28,45
"546C, SEGAR RD",17,2014,Y,N,N,N,N,96,0,0,0,16,80,0,0,0,0,0,0,0,673546,1.388992571,103.7695007,Bukit Panjang,536.9332159,,2,5,1229.812675,,,1,28,45
"166B, TECK WHYE CRES",20,2013,Y,N,N,N,N,133,0,76,57,0,0,0,0,0,0,0,0,0,682166,1.383159893,103.7534009,Choa Chu Kang,359.5568299,1,3,12,2185.87889,,,,28,45
"470A, UPP SERANGOON CRES",19,2014,Y,N,N,N,N,172,0,0,0,140,32,0,0,0,0,0,0,0,531470,1.3790548,103.9019278,Hougang,698.5245921,,1,6,2160.805781,,,,40,0
"470C, UPP SERANGOON CRES",18,2014,Y,N,N,N,N,136,0,0,0,68,68,0,0,0,0,0,0,0,533470,1.378466901,103.9008042,Hougang,772.2904075,,1,6,2025.215816,,,,40,0
"471B, UPP SERANGOON CRES",18,2014,Y,N,N,N,N,156,0,0,24,98,34,0,0,0,0,0,0,0,532471,1.378010013,103.9010708,Hougang,818.5987466,,1,6,2045.341887,,,,40,0
"428, JURONG WEST AVE 1",4,1984,Y,Y,N,N,N,19,0,0,9,10,0,0,0,0,0,0,0,0,640428,1.351599135,103.7252876,Jurong West,1538.74442,,,2,788.3099673,,2,5,60,130
"313A, SUMANG LINK",16,2014,Y,N,N,N,N,150,0,0,60,90,0,0,0,0,0,0,0,0,821313,1.409851841,103.9019953,Punggol,379.7566473,1,1,3,4404.318155,,,,40,0
"593B, MONTREAL LINK",16,2014,Y,N,N,N,N,150,0,105,45,0,0,0,0,0,0,0,0,0,752593,1.45136997,103.8283246,Sembawang,1045.712566,,,2,2179.829176,,,,56,123
"590C, MONTREAL LINK",17,2014,Y,N,N,N,N,103,0,0,15,88,0,0,0,0,0,0,0,0,753590,1.449943144,103.8267206,Sembawang,829.758241,,2,2,2027.458163,,,,56,123
"281A, SENGKANG EAST AVE",15,2014,Y,N,N,N,N,84,0,0,56,28,0,0,0,0,0,0,0,0,541281,1.386092241,103.8915611,Sengkang,764.9906542,,2,9,1562.131803,,,1,40,0
"332A, ANCHORVALE LINK",16,2014,Y,N,N,N,N,90,0,0,0,60,30,0,0,0,0,0,0,0,541332,1.395321644,103.8911368,Sengkang,557.0348598,,1,7,2431.244503,,,,40,0
"333D, ANCHORVALE LINK",16,2013,Y,N,N,N,N,75,0,0,0,75,0,0,0,0,0,0,0,0,544333,1.394224944,103.8922439,Sengkang,385.004109,1,1,7,2370.390805,,,,40,0
"332B, ANCHORVALE LINK",16,2014,Y,N,N,N,N,120,0,0,0,75,45,0,0,0,0,0,0,0,542332,1.395107948,103.8914562,Sengkang,514.6250499,,1,7,2423.023727,,,,40,0
"332C, ANCHORVALE LINK",16,2014,Y,N,N,N,N,120,0,0,0,60,60,0,0,0,0,0,0,0,543332,1.395002196,103.891961,Sengkang,465.056495,1,1,7,2434.865559,,,,40,0
"327B, ANCHORVALE RD",16,2014,Y,Y,N,N,N,180,0,8,0,30,0,0,0,142,0,0,0,0,542327,1.395646924,103.8886333,Sengkang,808.2040718,,1,7,2375.74427,,,,40,0
"333B, ANCHORVALE LINK",16,2014,Y,N,N,N,N,90,0,0,0,45,45,0,0,0,0,0,0,0,542333,1.39457896,103.8914254,Sengkang,481.6378323,1,1,7,2367.925244,,,,40,0
"280A, SENGKANG EAST AVE",15,2014,Y,N,N,N,N,84,0,0,0,42,42,0,0,0,0,0,0,0,541280,1.386161655,103.8922786,Sengkang,721.5928731,,2,9,1618.243908,,,1,40,0
"869B, TAMPINES AVE 8",15,2014,Y,N,N,N,N,98,0,0,56,42,0,0,0,0,0,0,0,0,522869,1.35485563,103.9327092,Tampines,860.5649688,,2,5,862.3208136,,1,2,42,0
"869A, TAMPINES AVE 8",16,2014,Y,N,N,N,N,90,0,0,30,60,0,0,0,0,0,0,0,0,521869,1.355017991,103.9323174,Tampines,907.2898282,,2,5,908.9855455,,1,2,42,0
"780F, WOODLANDS CRES",16,2014,Y,N,N,N,N,155,0,120,35,0,0,0,0,0,0,0,0,0,736780,1.447777265,103.8011484,Woodlands,407.2684396,1,2,3,848.0612459,,1,1,43,0
"424C, YISHUN AVE 11",13,2013,Y,N,N,N,N,132,0,0,84,48,0,0,0,0,0,0,0,0,763424,1.423258712,103.849155,Yishun,1055.819351,,,3,498.0050811,1,1,1,45,0
"431B, YISHUN AVE 1",13,2014,Y,N,N,N,N,84,0,0,36,48,0,0,0,0,0,0,0,0,762431,1.42033318,103.8471024,Yishun,701.9518481,,1,3,558.0217645,,1,1,45,0
"431C, YISHUN AVE 1",13,2014,Y,N,N,N,N,108,0,0,60,48,0,0,0,0,0,0,0,0,763431,1.420197193,103.8465045,Yishun,634.6324928,,1,3,547.7326358,,1,1,45,0
"428A, YISHUN AVE 11",13,2013,Y,N,N,N,N,96,0,0,0,48,48,0,0,0,0,0,0,0,761428,1.422527792,103.8474452,Yishun,853.3102274,,1,3,379.4420888,1,1,1,45,0
"315C, YISHUN AVE 9",15,2014,Y,Y,N,N,N,112,0,0,0,56,56,0,0,0,0,0,0,0,763315,1.432367366,103.8433009,Yishun,202.9672413,1,2,3,845.6929597,,1,2,45,0
"316C, YISHUN AVE 9",15,2014,Y,N,N,N,N,112,0,0,0,56,56,0,0,0,0,0,0,0,763316,1.432923061,103.8434727,Yishun,208.6620997,1,2,3,901.9226443,,1,2,45,0
"318C, YISHUN AVE 9",15,2014,Y,N,N,N,N,112,0,0,0,56,56,0,0,0,0,0,0,0,763318,1.43338279,103.8435179,Yishun,216.8420877,1,2,3,951.0231172,,1,2,45,0
"547B, SEGAR RD",17,2014,Y,N,N,N,N,86,0,0,0,64,22,0,0,0,0,0,0,0,672547,1.388437745,103.7692526,Bukit Panjang,473.5561058,1,2,5,1178.765091,,,1,28,45
"317, UBI AVE 1",4,1985,Y,N,N,N,N,16,0,0,8,8,0,0,0,0,0,0,0,0,400317,1.328577578,103.9028006,Geylang,1396.818602,,,5,929.7062852,,1,8,42,71
"174B, HOUGANG AVE 1",13,2013,Y,N,N,N,N,166,0,9,70,0,0,0,0,87,0,0,0,0,532174,1.349555169,103.8892769,Hougang,1195.226949,,,3,512.1437603,,1,2,51,120
"470B, UPP SERANGOON CRES",19,2014,Y,N,N,N,N,172,0,0,50,90,32,0,0,0,0,0,0,0,532470,1.378930838,103.9009883,Hougang,718.5988485,,1,6,2055.728229,,,,40,0
"235, JURONG EAST ST 21",4,1981,Y,Y,N,N,N,15,0,0,15,0,0,0,0,0,0,0,0,0,600235,1.339975979,103.74216,Jurong East,634.4272605,,4,5,627.7054628,,1,2,60,87
"197B, BOON LAY DR",17,2014,Y,N,N,N,N,92,0,0,47,45,0,0,0,0,0,0,0,0,642197,1.343781549,103.7135314,Jurong West,309.9004845,1,2,5,182.1092623,1,2,3,72,94
"196A, BOON LAY DR",17,2014,Y,N,N,N,N,54,0,0,0,27,27,0,0,0,0,0,0,0,641196,1.342902399,103.7139395,Jurong West,417.1101232,1,2,5,289.4044041,1,2,4,72,94
"197D, BOON LAY DR",17,2014,Y,N,N,N,N,95,0,0,0,32,63,0,0,0,0,0,0,0,644197,1.343607885,103.7138694,Jurong West,343.0647807,1,2,5,216.7838106,1,2,4,72,94
"43, JLN BAHAGIA",2,1959,Y,N,N,N,N,8,0,0,8,0,0,0,0,0,0,0,0,0,320043,1.327061296,103.8570748,Novena,1170.884146,,,10,489.0895255,1,3,11,80,12
"266A, PUNGGOL WAY",17,2014,Y,N,N,N,N,120,0,6,0,30,30,0,0,54,0,0,0,0,821266,1.405960716,103.8979707,Punggol,477.6833609,1,1,4,3816.115451,,,,40,0
"312C, SUMANG LINK",16,2014,Y,N,N,N,N,114,0,0,0,71,43,0,0,0,0,0,0,0,823312,1.410907282,103.9011861,Punggol,509.1422446,,1,2,4465.318322,,,,40,0
"312A, SUMANG LINK",16,2014,Y,Y,N,N,N,140,0,0,112,28,0,0,0,0,0,0,0,0,821312,1.410819269,103.9003717,Punggol,528.3096786,,1,2,4416.111555,,,,40,0
"334A, ANCHORVALE CRES",16,2014,Y,N,N,N,N,90,0,0,45,45,0,0,0,0,0,0,0,0,541334,1.398386386,103.8894258,Sengkang,930.6687459,,1,6,2691.211835,,,,40,0
"333C, ANCHORVALE LINK",16,2014,Y,N,N,N,N,90,0,0,0,45,45,0,0,0,0,0,0,0,543333,1.39441572,103.8917738,Sengkang,439.5567482,1,1,7,2367.205052,,,,40,0
"326C, ANCHORVALE RD",16,2014,Y,N,N,N,N,89,0,0,0,45,44,0,0,0,0,0,0,0,543326,1.395717128,103.8880654,Sengkang,867.5389993,,1,7,2367.231104,,,,40,0
"453B, FERNVALE RD",23,2014,Y,N,N,N,N,120,0,0,0,120,0,0,0,0,0,0,0,0,792453,1.394298886,103.8751108,Sengkang,338.4984681,1,2,3,2311.672878,,,,40,0
"280B, SENGKANG EAST AVE",15,2014,Y,N,N,N,N,84,0,0,0,42,42,0,0,0,0,0,0,0,542280,1.386161977,103.8920918,Sengkang,730.4662818,,2,9,1605.010145,,,1,40,0
"282C, SENGKANG EAST AVE",15,2014,Y,N,N,N,N,84,0,0,0,28,56,0,0,0,0,0,0,0,543282,1.38509616,103.8925483,Sengkang,819.7586841,,2,9,1550.287237,,,1,40,0
"402, TAMPINES ST 41",4,1984,Y,N,N,N,N,32,0,0,16,16,0,0,0,0,0,0,0,0,520402,1.357316262,103.9455031,Tampines,333.3978189,1,5,7,757.5158663,,1,3,42,0
"868A, TAMPINES AVE 8",16,2014,Y,N,N,N,N,90,0,0,30,60,0,0,0,0,0,0,0,0,521868,1.355446818,103.9325443,Tampines,896.5560621,,2,5,897.7766121,,1,2,42,0
"522B, TAMPINES CTRL 7",17,2014,Y,N,N,N,N,96,0,0,0,32,64,0,0,0,0,0,0,0,522522,1.357822766,103.9390848,Tampines,556.53904,,5,5,550.1489786,,1,2,42,0
"782E, WOODLANDS CRES",16,2014,Y,N,N,N,N,120,0,0,0,60,60,0,0,0,0,0,0,0,735782,1.448051539,103.8027088,Woodlands,571.5166219,,2,4,904.2249021,,1,1,43,0
"424B, YISHUN AVE 11",13,2014,Y,N,N,N,N,132,0,96,36,0,0,0,0,0,0,0,0,0,762424,1.423245545,103.8485419,Yishun,998.7339048,,1,3,435.8669197,1,1,1,45,0
"316A, YISHUN AVE 9",15,2014,Y,N,N,N,N,112,0,0,56,56,0,0,0,0,0,0,0,0,761316,1.433355307,103.8427051,Yishun,127.9867309,1,2,3,967.7907575,,1,2,45,0
"431D, YISHUN AVE 1",13,2014,Y,N,N,N,N,84,0,0,0,84,0,0,0,0,0,0,0,0,764431,1.419969058,103.8469695,Yishun,674.1553994,,1,3,589.1031788,,1,1,45,0
"429B, YISHUN AVE 11",13,2014,Y,N,N,N,N,96,0,0,24,72,0,0,0,0,0,0,0,0,762429,1.421715919,103.8492437,Yishun,981.2895038,,1,3,590.5005285,,1,1,45,0
"430B, YISHUN AVE 11",13,2014,Y,N,N,N,N,90,0,0,0,90,0,0,0,0,0,0,0,0,762430,1.420987097,103.8486127,Yishun,884.8555067,,1,3,592.1232672,,1,1,45,0
"926, YISHUN CTRL 1",9,1991,Y,Y,N,N,N,44,0,0,0,28,16,0,0,0,0,0,0,0,760926,1.427899348,103.8379085,Yishun,309.6275402,1,2,3,854.7442034,,1,2,45,0
"334C, YISHUN ST 31",15,2014,Y,N,N,N,N,98,0,0,0,56,42,0,0,0,0,0,0,0,763334,1.432626083,103.8463817,Yishun,533.9318044,,1,3,866.999813,,1,1,45,0
"432C, YISHUN AVE 1",13,2014,Y,N,N,N,N,96,0,0,0,24,72,0,0,0,0,0,0,0,763432,1.419495702,103.8459734,Yishun,552.5085187,,1,3,608.6748794,,1,1,45,0
"432D, YISHUN AVE 1",13,2014,Y,N,N,N,N,72,0,0,0,24,48,0,0,0,0,0,0,0,764432,1.419795164,103.8461741,Yishun,584.2662314,,1,3,580.7780967,,1,1,45,0
"541, BT BATOK ST 52",4,1986,Y,N,N,N,N,24,0,0,0,18,6,0,0,0,0,0,0,0,650541,1.354017592,103.7515893,Bukit Batok,510.7225073,,1,3,1940.057123,,,1,60,87
"175C, YUNG KUANG RD",20,2014,Y,N,N,N,N,133,0,15,0,57,0,0,0,61,0,0,0,0,613175,1.332787862,103.7216401,Jurong West,262.5360688,1,1,3,209.3503666,1,1,4,123,57
"175A, YUNG KUANG RD",20,2014,Y,Y,N,N,N,142,0,0,0,38,104,0,0,0,0,0,0,0,611175,1.331952223,103.721514,Jurong West,340.6081646,1,1,3,301.962394,1,1,4,123,57
"51, JLN BAHAGIA",2,1959,Y,N,N,N,N,6,0,0,6,0,0,0,0,0,0,0,0,0,320051,1.32772151,103.8560206,Novena,1056.98452,,,10,512.8633249,,5,11,52,112
"527A, PASIR RIS ST 51",13,2014,Y,N,N,N,N,64,0,0,0,64,0,0,0,0,0,0,0,0,511527,1.368422935,103.9475937,Pasir Ris,500.8351341,,1,9,684.8571077,,1,2,42,0
"420, PASIR RIS DR 6",4,1988,Y,N,N,N,N,12,0,0,0,0,0,12,0,0,0,0,0,0,510420,1.371427438,103.9544791,Pasir Ris,537.230756,,2,4,404.8249273,1,1,1,42,0
"313C, SUMANG LINK",16,2014,Y,N,N,N,N,99,0,0,0,59,40,0,0,0,0,0,0,0,823313,1.410628851,103.9015519,Punggol,470.9445642,1,1,2,4456.683291,,,,40,0
"453A, FERNVALE RD",26,2014,Y,N,N,N,N,137,0,93,44,0,0,0,0,0,0,0,0,0,791453,1.394478832,103.8755584,Sengkang,345.8843219,1,1,3,2311.930536,,,,40,0
"331C, ANCHORVALE ST",16,2014,Y,N,N,N,N,90,0,0,30,60,0,0,0,0,0,0,0,0,543331,1.395577911,103.8897737,Sengkang,695.763477,,1,7,2405.409237,,,,40,0
"279C, SENGKANG EAST AVE",15,2014,Y,N,N,N,N,140,0,5,56,0,0,0,0,79,0,0,0,0,543279,1.385729322,103.8925954,Sengkang,752.1607171,,2,9,1605.24299,,,1,40,0
"334B, ANCHORVALE CRES",16,2014,Y,N,N,N,N,117,0,0,57,60,0,0,0,0,0,0,0,0,542334,1.398461727,103.8899692,Sengkang,898.1677269,,1,6,2716.017178,,,,40,0
"333A, ANCHORVALE LINK",16,2014,Y,N,N,N,N,90,0,0,0,45,45,0,0,0,0,0,0,0,541333,1.394684333,103.8908683,Sengkang,539.8216907,,1,7,2354.711836,,,,40,0
"326D, ANCHORVALE RD",16,2014,Y,N,N,N,N,90,0,0,0,60,30,0,0,0,0,0,0,0,544326,1.396130529,103.8880971,Sengkang,886.5222615,,1,7,2412.460636,,,,40,0
"868C, TAMPINES AVE 8",15,2014,Y,N,N,N,N,126,0,9,42,0,0,0,0,75,0,0,0,0,523868,1.355857801,103.9333344,Tampines,830.2147628,,2,5,830.737221,,1,2,42,0
"523B, TAMPINES CTRL 7",17,2014,Y,N,N,N,N,112,0,32,48,32,0,0,0,0,0,0,0,0,522523,1.359866681,103.9383729,Tampines,794.9658775,,3,6,788.7510329,,1,2,42,0
"523C, TAMPINES CTRL 7",17,2014,Y,N,N,N,N,96,0,0,0,64,32,0,0,0,0,0,0,0,523523,1.359886708,103.93887,Tampines,781.9501733,,4,6,778.25792,,1,2,42,0
"856E, TAMPINES ST 82",15,1994,Y,Y,N,N,N,76,0,0,0,0,0,76,0,0,0,0,0,0,525856,1.352917261,103.9387947,Tampines,156.16033,2,5,6,160.0091081,1,1,2,42,0
"342B, YISHUN RING RD",15,2014,Y,N,N,N,N,140,0,0,112,28,0,0,0,0,0,0,0,0,762342,1.430245961,103.8448383,Yishun,474.0347024,1,1,3,590.1610466,,1,2,45,0
"432B, YISHUN AVE 1",13,2014,Y,N,N,N,N,84,0,0,0,24,60,0,0,0,0,0,0,0,762432,1.419099934,103.8464618,Yishun,594.1006021,,1,3,663.0501909,,1,1,45,0
"334D, YISHUN ST 31",15,2014,Y,N,N,N,N,98,0,0,28,70,0,0,0,0,0,0,0,0,764334,1.43241465,103.8465171,Yishun,551.3520189,,1,3,846.896438,,1,1,45,0
"931, YISHUN CTRL 1",9,1991,Y,Y,N,N,N,41,0,0,0,24,17,0,0,0,0,0,0,0,760931,1.426609633,103.8373364,Yishun,383.133196,1,2,3,872.4143184,,1,2,45,0
"197A, BOON LAY DR",17,2014,Y,N,N,N,N,94,0,0,46,48,0,0,0,0,0,0,0,0,641197,1.344106102,103.7137192,Jurong West,286.556157,1,2,5,161.7214728,1,2,4,72,94
"175B, YUNG KUANG RD",20,2014,Y,Y,N,N,N,190,0,33,0,76,0,0,0,81,0,0,0,0,612175,1.332833593,103.7210434,Jurong West,231.6184676,1,1,3,214.078376,1,1,4,123,57
"526A, PASIR RIS ST 51",13,2014,Y,N,N,N,N,72,0,0,0,72,0,0,0,0,0,0,0,0,511526,1.367541624,103.9471054,Pasir Ris,612.4095684,,1,9,795.3466154,,1,2,42,0
"525C, PASIR RIS ST 51",13,2014,Y,N,N,N,N,92,0,0,0,57,35,0,0,0,0,0,0,0,513525,1.369960491,103.9474521,Pasir Ris,371.557411,1,1,7,572.1520985,,1,1,42,0
"524A, PASIR RIS ST 51",13,2014,Y,N,N,N,N,69,0,0,0,46,23,0,0,0,0,0,0,0,511524,1.371279693,103.9477149,Pasir Ris,258.0145397,1,1,5,464.4524406,1,1,1,42,0
"312B, SUMANG LINK",16,2014,Y,Y,N,N,N,90,0,0,0,45,45,0,0,0,0,0,0,0,822312,1.411353096,103.9006147,Punggol,573.9692181,,1,2,4481.019113,,,,40,0
"264A, PUNGGOL WAY",17,2014,Y,N,N,N,N,128,0,5,0,32,32,0,0,59,0,0,0,0,821264,1.405977041,103.8985441,Punggol,414.0799945,1,1,4,3846.1115,,,,40,0
"453D, FERNVALE RD",26,2014,Y,N,N,N,N,138,0,0,63,75,0,0,0,0,0,0,0,0,794453,1.393417073,103.8753402,Sengkang,237.9987075,1,2,3,2211.779329,,,,40,0
"279A, SENGKANG EAST AVE",15,2014,Y,N,N,N,N,168,0,18,28,0,0,0,0,122,0,0,0,0,541279,1.385774661,103.8930657,Sengkang,730.5305755,,3,9,1644.36256,,,1,40,0
"329A, ANCHORVALE ST",16,2014,Y,N,N,N,N,117,0,0,58,59,0,0,0,0,0,0,0,0,541329,1.396193022,103.8897218,Sengkang,740.1626333,,1,7,2468.266798,,,,40,0
"440A, FERNVALE LINK",25,2014,Y,N,N,N,N,124,0,0,0,81,43,0,0,0,0,0,0,0,791440,1.393188539,103.878692,Sengkang,353.1420848,1,1,6,2072.900538,,,,40,0
"453C, FERNVALE RD",23,2014,Y,N,N,N,N,126,0,0,0,126,0,0,0,0,0,0,0,0,793453,1.393532593,103.8750299,Sengkang,263.2644677,1,2,3,2236.960697,,,,40,0
"279B, SENGKANG EAST AVE",15,2014,Y,N,N,N,N,84,0,0,0,28,56,0,0,0,0,0,0,0,542279,1.385415595,103.8929861,Sengkang,771.0980794,,3,9,1609.496605,,,1,40,0
"519C, TAMPINES CTRL 8",16,2014,Y,N,N,N,N,125,0,0,31,94,0,0,0,0,0,0,0,0,523519,1.356213389,103.9399605,Tampines,358.0415107,2,5,5,358.466196,1,1,2,42,0
"159, SIMEI RD",4,1988,Y,N,N,N,N,32,0,0,0,20,12,0,0,0,0,0,0,0,520159,1.344801829,103.9598616,Tampines,794.2934161,,1,5,1701.239244,,,1,45,99
"317C, YISHUN AVE 9",15,2014,Y,N,N,N,N,168,0,11,0,56,0,0,0,101,0,0,0,0,763317,1.433780483,103.8431057,Yishun,186.8079381,1,2,3,1002.956422,,,2,45,0
"431A, YISHUN AVE 1",13,2014,Y,N,N,N,N,72,0,0,0,36,36,0,0,0,0,0,0,0,761431,1.419606825,103.8472882,Yishun,696.5307187,,1,3,639.757885,,1,1,45,0
"318A, YISHUN AVE 9",15,2014,Y,N,N,N,N,98,0,0,0,28,70,0,0,0,0,0,0,0,761318,1.434074497,103.8435736,Yishun,247.9669718,1,2,3,1025.474526,,,2,45,0
"317A, YISHUN AVE 9",15,2014,Y,N,N,N,N,98,0,0,0,28,70,0,0,0,0,0,0,0,761317,1.434505929,103.843292,Yishun,248.9661218,1,2,3,1077.694172,,,2,45,0
"318B, YISHUN AVE 9",15,2014,Y,N,N,N,N,98,0,0,0,28,70,0,0,0,0,0,0,0,762318,1.433678336,103.8438713,Yishun,262.5859054,1,1,3,977.4372525,,1,2,45,0
"513, BT BATOK ST 52",4,1986,Y,N,N,N,N,24,0,0,0,18,6,0,0,0,0,0,0,0,650513,1.354054852,103.7523202,Bukit Batok,563.4173418,,1,3,2007.936858,,,,60,87
"547C, SEGAR RD",17,2014,Y,N,N,N,N,112,0,64,48,0,0,0,0,0,0,0,0,0,673547,1.388538273,103.7687733,Bukit Panjang,445.9023992,1,2,5,1206.316558,,,1,28,45
"459, SEGAR RD",16,2014,Y,N,N,N,N,120,0,0,30,90,0,0,0,0,0,0,0,0,670459,1.387611612,103.7717174,Bukit Panjang,405.9904487,1,2,5,1036.115069,,,1,28,45
"527B, PASIR RIS ST 51",13,2014,Y,N,N,N,N,116,0,59,57,0,0,0,0,0,0,0,0,0,512527,1.368994531,103.9477101,Pasir Ris,439.5543754,1,1,9,627.6144892,,1,2,42,0
"261C, PUNGGOL WAY",17,2014,Y,N,N,N,N,64,0,0,0,64,0,0,0,0,0,0,0,0,823261,1.405623025,103.8964704,Punggol,647.97984,,1,4,3711.80923,,,,40,0
"329B, ANCHORVALE ST",16,2014,Y,N,N,N,N,105,0,0,0,45,60,0,0,0,0,0,0,0,542329,1.395762815,103.8894668,Sengkang,735.5272868,,1,7,2414.334392,,,,40,0
"440B, FERNVALE LINK",25,2014,Y,N,N,N,N,134,0,0,0,67,67,0,0,0,0,0,0,0,792440,1.393290629,103.878139,Sengkang,311.7050223,1,1,6,2098.733035,,,,40,0
"440C, FERNVALE LINK",25,2014,Y,N,N,N,N,124,0,0,0,62,62,0,0,0,0,0,0,0,793440,1.392542518,103.878161,Sengkang,265.3743787,1,2,6,2018.207188,,,,40,0
"335B, ANCHORVALE CRES",16,2014,Y,N,N,N,N,90,0,0,0,45,45,0,0,0,0,0,0,0,542335,1.398577072,103.8884902,Sengkang,1017.587831,,,5,2685.723172,,,,40,0
"331B, ANCHORVALE ST",16,2014,Y,N,N,N,N,105,0,0,0,45,60,0,0,0,0,0,0,0,542331,1.39567244,103.8901254,Sengkang,669.6466342,,1,7,2427.92405,,,,40,0
